Competition_Group,Competition_Month,Competition_Section,Competition_Year,List_ID,List_Publication_Date,Home_City,Home_District,Home_Section,Home_State,List_Publication_Time,List_Title,Name,Points,Rank
Girls' 12,January,00,2012.0,1159774,01/28/2013,McKinney,Texas,Texas,TX,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Douglas, Ellie ",4452,1
Girls' 12,January,00,2012.0,1159774,01/28/2013,Gates Mills,Northeastern Ohio,Midwest,OH,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Desiatnikov, Abigail ",4368,2
Girls' 12,January,00,2012.0,1159774,01/28/2013,Sarasota,Region 5,Florida,FL,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Edwards, Sophia Hope",2940,3
Girls' 12,January,00,2012.0,1159774,01/28/2013,Naples,Region 7,Florida,FL,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Emma, Victoria L",2545,4
Girls' 12,January,00,2012.0,1159774,01/28/2013,Redondo Beach,Southern California,So. California,CA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Johnson, Taylor Victoria",2465,5
Girls' 12,January,00,2012.0,1159774,01/28/2013,Scottsdale,Central Arizona,Southwest,AZ,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Frazier, Josie ",2377,6
Girls' 12,January,00,2012.0,1159774,01/28/2013,Hallandale Beach,Region 8,Florida,FL,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Anisimova, Amanda ",2370,7
Girls' 12,January,00,2012.0,1159774,01/28/2013,Orange,Southern California,So. California,CA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Branstine, Carson Caroline",2177,8
Girls' 12,January,00,2012.0,1159774,01/28/2013,Boca Raton,Region 6,Florida,FL,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Conard, Nicole ",2138,9
Girls' 12,January,00,2012.0,1159774,01/28/2013,Moorestown,New Jersey,Middle States,NJ,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Hand, Clarissa Quyen",2131,10
Girls' 12,January,00,2012.0,1159774,01/28/2013,Duluth,Georgia,Southern,GA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Streng, Vanessa ",2114,11
Girls' 12,January,00,2012.0,1159774,01/28/2013,Boca Raton,Region 6,Florida,FL,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Black, Hurricane Tyra ",2083,12
Girls' 12,January,00,2012.0,1159774,01/28/2013,Cincinnati,Ohio Valley,Midwest,OH,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Thomas, Emily S.",2059,13
Girls' 12,January,00,2012.0,1159774,01/28/2013,Newton,Eastern Mass.,New England,MA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Joyce, Grace ",2015,14
Girls' 12,January,00,2012.0,1159774,01/28/2013,Melville,Long Island Region,Eastern,NY,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Zhao, Hannah ",1987,15
Girls' 12,January,00,2012.0,1159774,01/28/2013,Lubbock,Texas,Texas,TX,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Tripathy, Jasmin ",1972,16
Girls' 12,January,00,2012.0,1159774,01/28/2013,Midland,N.E. Michigan,Midwest,MI,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Jones, Alyvia M.",1965,17
Girls' 12,January,00,2012.0,1159774,01/28/2013,Briarcliff Manor,Southern Region,Eastern,NY,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Lim, Rachel ",1937,18
Girls' 12,January,00,2012.0,1159774,01/28/2013,Dallas,Georgia,Southern,GA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Carney, Angel Mae",1836,19
Girls' 12,January,00,2012.0,1159774,01/28/2013,Chicago,Chicago,Midwest,IL,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Roc, Nicole ",1650,20
Girls' 12,January,00,2012.0,1159774,01/28/2013,Bradenton,Region 5,Florida,FL,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Plambeck, Melissa ",1521,21
Girls' 12,January,00,2012.0,1159774,01/28/2013,La Canada,Southern California,So. California,CA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Park, Lauren J.",1520,22
Girls' 12,January,00,2012.0,1159774,01/28/2013,Lake Forest,Chicago,Midwest,IL,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Bolton, Elysia ",1508,23
Girls' 12,January,00,2012.0,1159774,01/28/2013,Brooklyn,Metropolitan Region,Eastern,NY,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Kourkina, Dasha ",1464,24
Girls' 12,January,00,2012.0,1159774,01/28/2013,Short Hills,New Jersey Region,Eastern,NJ,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Brylin, Anna ",1433,25
Girls' 12,January,00,2012.0,1159774,01/28/2013,Scottsdale,Central Arizona,Southwest,AZ,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Isayev, Elizabeth Ani",1424,26
Girls' 12,January,00,2012.0,1159774,01/28/2013,Norcross,Georgia,Southern,GA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Boulais, Isabelle ",1414,27
Girls' 12,January,00,2012.0,1159774,01/28/2013,Charlotte,North Carolina,Southern,NC,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Markel, Abigail Taylor",1376,28
Girls' 12,January,00,2012.0,1159774,01/28/2013,Marietta,Georgia,Southern,GA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Stephens, Nicole Ann",1355,29
Girls' 12,January,00,2012.0,1159774,01/28/2013,Fairfax,Virginia,Mid-Atlantic,VA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Subhash, Natasha ",1344,30
Girls' 12,January,00,2012.0,1159774,01/28/2013,Stuart,Region 6,Florida,FL,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Decoste, Emma ",1325,31
Girls' 12,January,00,2012.0,1159774,01/28/2013,Dix Hills,Long Island Region,Eastern,NY,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Ma, Lea ",1286,32
Girls' 12,January,00,2012.0,1159774,01/28/2013,Marlboro,New Jersey Region,Eastern,NJ,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Cruz, Marcella L.",1263,33
Girls' 12,January,00,2012.0,1159774,01/28/2013,Bloomfield Hills,S.E. Michigan,Midwest,MI,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Mukherjee, Tia ",1212,34
Girls' 12,January,00,2012.0,1159774,01/28/2013,New Braunfels,Texas,Texas,TX,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Gillas, Samantha Kimbell",1206,35
Girls' 12,January,00,2012.0,1159774,01/28/2013,Marietta,Georgia,Southern,GA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Alferova, Yekaterina ",1203,36
Girls' 12,January,00,2012.0,1159774,01/28/2013,Thousand Oaks,Southern California,So. California,CA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Liu, Claire ",1148,37
Girls' 12,January,00,2012.0,1159774,01/28/2013,La Grange,Chicago,Midwest,IL,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Kowalski, Meg Anne",1147,38
Girls' 12,January,00,2012.0,1159774,01/28/2013,Boca Raton,Region 6,Florida,FL,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Papavasilopoulos, Rachel Katerina",1128,39
Girls' 12,January,00,2012.0,1159774,01/28/2013,Corona,Southern California,So. California,CA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Cayetano, Eryn Bergado",1123,40
Girls' 12,January,00,2012.0,1159774,01/28/2013,Granbury,Texas,Texas,TX,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Thomas, Katelyn Alexis",1115,41
Girls' 12,January,00,2012.0,1159774,01/28/2013,Brooklyn,Metropolitan Region,Eastern,NY,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Bekirova, Aleksandra ",1100,42
Girls' 12,January,00,2012.0,1159774,01/28/2013,Ho Ho Kus,New Jersey Region,Eastern,NJ,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Butera, Alexa Graziella",1094,43
Girls' 12,January,00,2012.0,1159774,01/28/2013,Los Gatos,Northern California,No. California,CA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Bahsoun, Sarah Eisabella",1076,44
Girls' 12,January,00,2012.0,1159774,01/28/2013,College Park,Maryland,Mid-Atlantic,MD,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Menguene, Malkia ",1072,45
Girls' 12,January,00,2012.0,1159774,01/28/2013,Los Angeles,Southern California,So. California,CA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Gadalov, Jennifer ",1060,46
Girls' 12,January,00,2012.0,1159774,01/28/2013,Little Neck,Metropolitan Region,Eastern,NY,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Sorokko, Michelle ",1039,47
Girls' 12,January,00,2012.0,1159774,01/28/2013,Union City,Northern California,No. California,CA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Eason, Rachel ",1031,48
Girls' 12,January,00,2012.0,1159774,01/28/2013,Carrollton,Texas,Texas,TX,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Jones, Sydney ",1019,49
Girls' 12,January,00,2012.0,1159774,01/28/2013,Henderson,Nevada,Intermountain,NV,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Gallagher, Sedona Sierra",1002,50
Girls' 12,January,00,2012.0,1159774,01/28/2013,Sugar Land,Texas,Texas,TX,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Zein, Marlee ",993,51
Girls' 12,January,00,2012.0,1159774,01/28/2013,Marietta,Georgia,Southern,GA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Lee, Peyton ",974,52
Girls' 12,January,00,2012.0,1159774,01/28/2013,Cincinnati,Ohio Valley,Midwest,OH,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"mcnally, caty louise",955,53
Girls' 12,January,00,2012.0,1159774,01/28/2013,Franklin,Tennessee,Southern,TN,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Henry, Somer ",950,54
Girls' 12,January,00,2012.0,1159774,01/28/2013,Orlando,Region 4,Florida,FL,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Wolfberg, Alana ",926,55
Girls' 12,January,00,2012.0,1159774,01/28/2013,East Rutherford,New Jersey Region,Eastern,NJ,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"O'Dell, Amber Kate",922,56
Girls' 12,January,00,2012.0,1159774,01/28/2013,Norcross,Georgia,Southern,GA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Thibault, Maria N.",914,57
Girls' 12,January,00,2012.0,1159774,01/28/2013,Gold River,Northern California,No. California,CA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Muljat, Jessi Marie",912,58
Girls' 12,January,00,2012.0,1159774,01/28/2013,Brooklyn,Metropolitan Region,Eastern,NY,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Williams, Chelsea ",879,59
Girls' 12,January,00,2012.0,1159774,01/28/2013,Moorestown,New Jersey,Middle States,NJ,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Hand, Christina Quynh",830,60
Girls' 12,January,00,2012.0,1159774,01/28/2013,Bernardsville,New Jersey Region,Eastern,NJ,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Clark, Mackenzie ",824,61
Girls' 12,January,00,2012.0,1159774,01/28/2013,Los Gatos,Northern California,No. California,CA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Yeah, Ashley ",814,62
Girls' 12,January,00,2012.0,1159774,01/28/2013,Sandia Park,Northern New Mexico,Southwest,NM,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Corley, Carmen Alexis",805,63
Girls' 12,January,00,2012.0,1159774,01/28/2013,Titusville,New Jersey,Middle States,NJ,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Shvets, Brianna ",782,64
Girls' 12,January,00,2012.0,1159774,01/28/2013,Raleigh,North Carolina,Southern,NC,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Forbes, Abigail T.",776,65
Girls' 12,January,00,2012.0,1159774,01/28/2013,Miami,Region 8,Florida,FL,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Hitt, Zoe ",772,66
Girls' 12,January,00,2012.0,1159774,01/28/2013,Scottsdale,Central Arizona,Southwest,AZ,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Broerman, Catherine Hunter",769,67
Girls' 12,January,00,2012.0,1159774,01/28/2013,San Jose,Northern California,No. California,CA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Tsukiji, Jessica ",757,68
Girls' 12,January,00,2012.0,1159774,01/28/2013,Bryan,Texas,Texas,TX,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Smith, Jacy ",747,69
Girls' 12,January,00,2012.0,1159774,01/28/2013,San Francisco,Northern California,No. California,CA,Published: 1/28/2013 at 1:47 PM.                                                        ,*Girls 12 Final Rankings (Combined),"Choy, Sara ",743,70
