Competition_Group,Competition_Month,Competition_Section,Competition_Year,List_ID,List_Publication_Date,Home_City,Home_District,Home_Section,Home_State,List_Publication_Time,List_Title,Name,Points,Rank
Boys' 18,January,00,2011.0,997370,01/10/2012,Thousand Oaks,Southern California,So. California,CA,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Giron, Marcos ",2862,1
Boys' 18,January,00,2011.0,997370,01/10/2012,Glendale,Southern California,So. California,CA,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Halebian, Alexios ",2613,2
Boys' 18,January,00,2011.0,997370,01/10/2012,Wilmette,Chicago,Midwest,IL,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Hiltzik, Jared ",2469,3
Boys' 18,January,00,2011.0,997370,01/10/2012,Las Vegas,Nevada,Intermountain,NV,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Yee, Kristofer ",2340,4
Boys' 18,January,00,2011.0,997370,01/10/2012,Aledo,Texas,Texas,TX,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Krueger, Mitchell K.",2273,5
Boys' 18,January,00,2011.0,997370,01/10/2012,Naples,Region 7,Florida,FL,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Clark, Brett D.",2235,6
Boys' 18,January,00,2011.0,997370,01/10/2012,Bloomington,Central Indiana,Midwest,IN,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Schneider, Ronnie R",2013,7
Boys' 18,January,00,2011.0,997370,01/10/2012,Naples,Region 7,Florida,FL,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Watson, Gordon R.",1994,8
Boys' 18,January,00,2011.0,997370,01/10/2012,Birmingham,Alabama,Southern,AL,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Styslinger, Mac ",1982,9
Boys' 18,January,00,2011.0,997370,01/10/2012,Kennesaw,Georgia,Southern,GA,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Reese, Hunter ",1858,10
Boys' 18,January,00,2011.0,997370,01/10/2012,Fairfield,Connecticut,New England,CT,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Paige, Nolan C.",1822,11
Boys' 18,January,00,2011.0,997370,01/10/2012,Lower Gwynedd,Philadelphia,Middle States,PA,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Callahan, Hunter ",1814,12
Boys' 18,January,00,2011.0,997370,01/10/2012,Cumming,Georgia,Southern,GA,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Smith, Austin T.",1782,13
Boys' 18,January,00,2011.0,997370,01/10/2012,Issaquah,Northwest Washington,Pacific Northwest,WA,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Egger, Emmett A",1736,14
Boys' 18,January,00,2011.0,997370,01/10/2012,Sunrise,Region 8,Florida,FL,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"McCourt, Zack ",1733,15
Boys' 18,January,00,2011.0,997370,01/10/2012,Sandy,Utah,Intermountain,UT,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Cullimore, Keaton ",1707,16
Boys' 18,January,00,2011.0,997370,01/10/2012,Knoxville,Tennessee,Southern,TN,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Wood, Nick ",1695,17
Boys' 18,January,00,2011.0,997370,01/10/2012,Hillsborough,Northern California,No. California,CA,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Farren, Connor ",1692,18
Boys' 18,January,00,2011.0,997370,01/10/2012,Boca Raton,Region 6,Florida,FL,Published: 1/10/2012 at 10:47 PM.                                                        ,*Boys 18 Final Rankings (Combined),"Redlicki, Michael ",1690,19
