Competition_Group,Competition_Month,Competition_Section,Competition_Year,List_ID,List_Publication_Date,Home_City,Home_District,Home_Section,Home_State,List_Publication_Time,List_Title,Name,Points,Rank
Boys' 16,January,00,2015.0,1608233,01/08/2016,Ballwin,St. Louis,Missouri Valley,MO,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Haskins, Carson ",9424,1
Boys' 16,January,00,2015.0,1608233,01/08/2016,Boca Raton,Region 6,Florida,FL,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Alshon, Christian ",8965,2
Boys' 16,January,00,2015.0,1608233,01/08/2016,San Antonio,Texas,Texas,TX,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Hilderbrand, Trey C.",7719,3
Boys' 16,January,00,2015.0,1608233,01/08/2016,Pearland,Texas,Texas,TX,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Zhu, Kevin Johnathan",7693,4
Boys' 16,January,00,2015.0,1608233,01/08/2016,Sterling,Virginia,Mid-Atlantic,VA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Maciag, Robert Stefan",7422,5
Boys' 16,January,00,2015.0,1608233,01/08/2016,Greenlawn,Long Island Region,Eastern,NY,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Goetz, Ryan ",7408,6
Boys' 16,January,00,2015.0,1608233,01/08/2016,Washington,Washington D.C.,Mid-Atlantic,DC,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Fenty, Andrew ",7343,7
Boys' 16,January,00,2015.0,1608233,01/08/2016,Pickerington,Ohio Valley,Midwest,OH,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Thomas, Danny ",7170,8
Boys' 16,January,00,2015.0,1608233,01/08/2016,Spartanburg,South Carolina,Southern,SC,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Crawford, Oliver S.",6633,9
Boys' 16,January,00,2015.0,1608233,01/08/2016,Hilton Head Island,South Carolina,Southern,SC,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Sculley, Sean M.",6535,10
Boys' 16,January,00,2015.0,1608233,01/08/2016,Elk Grove,Northern California,No. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Huang, Austen ",6311,11
Boys' 16,January,00,2015.0,1608233,01/08/2016,Katonah,Southern Region,Eastern,NY,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Kiger, Mac ",6068,12
Boys' 16,January,00,2015.0,1608233,01/08/2016,North Bethesda,Maryland,Mid-Atlantic,MD,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Cernoch, Brian Michael",5825,13
Boys' 16,January,00,2015.0,1608233,01/08/2016,Millington,New Jersey Region,Eastern,NJ,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Joshi, Abhijeet M.",5794,14
Boys' 16,January,00,2015.0,1608233,01/08/2016,North Potomac,Maryland,Mid-Atlantic,MD,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Tsygura, Kyrylo ",5423,15
Boys' 16,January,00,2015.0,1608233,01/08/2016,San Antonio,Texas,Texas,TX,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Lyeons, Jaycer Manuel",4944,16
Boys' 16,January,00,2015.0,1608233,01/08/2016,Suwanee,Georgia,Southern,GA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Bauer, Zummy ",4888,17
Boys' 16,January,00,2015.0,1608233,01/08/2016,Redlands,Southern California,So. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Nanda, Govind ",4789,18
Boys' 16,January,00,2015.0,1608233,01/08/2016,Glendale,Southern California,So. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Tsolakyan, Matthew Allen",4780,19
Boys' 16,January,00,2015.0,1608233,01/08/2016,DUXBURY,Eastern Mass.,New England,MA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Peters, William ",4548,20
Boys' 16,January,00,2015.0,1608233,01/08/2016,San Ramon,Northern California,No. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Ma, Kevin ",4524,21
Boys' 16,January,00,2015.0,1608233,01/08/2016,Greenville,North Carolina,Southern,NC,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Kypson, Patrick ",4518,22
Boys' 16,January,00,2015.0,1608233,01/08/2016,Tiburon,Northern California,No. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Barretto, Paul ",4462,23
Boys' 16,January,00,2015.0,1608233,01/08/2016,Spartanburg,South Carolina,Southern,SC,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Easterling, Chambers ",4458,24
Boys' 16,January,00,2015.0,1608233,01/08/2016,Bellevue,Northwest Washington,Pacific Northwest,WA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Lui, Jason ",4346,25
Boys' 16,January,00,2015.0,1608233,01/08/2016,Cary,North Carolina,Southern,NC,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Pickens, A.Trice ",4304,26
Boys' 16,January,00,2015.0,1608233,01/08/2016,Boca Raton,Region 6,Florida,FL,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Rotsaert, Alexandre ",4295,27
Boys' 16,January,00,2015.0,1608233,01/08/2016,Fullerton,Southern California,So. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Hahn, Eric ",4286,28
Boys' 16,January,00,2015.0,1608233,01/08/2016,Campbell,Northern California,No. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Shekhera, Ajai Prakash",4269,29
Boys' 16,January,00,2015.0,1608233,01/08/2016,Bradenton,Region 5,Florida,FL,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Benkaim, Russell ",4268,30
Boys' 16,January,00,2015.0,1608233,01/08/2016,Daniel Island,South Carolina,Southern,SC,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Pratt, Jared C.",4184,31
Boys' 16,January,00,2015.0,1608233,01/08/2016,Milpitas,Northern California,No. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Ton, Andrew ",4180,32
Boys' 16,January,00,2015.0,1608233,01/08/2016,Short Hills,New Jersey Region,Eastern,NJ,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Zucker, Jeff ",4119,33
Boys' 16,January,00,2015.0,1608233,01/08/2016,South Salem,Southern Region,Eastern,NY,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Walker, Harris G",4106,34
Boys' 16,January,00,2015.0,1608233,01/08/2016,San Juan,Puerto Rico,Caribbean,PR,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Garcia, Ignacio Andres",4069,35
Boys' 16,January,00,2015.0,1608233,01/08/2016,Coronado,San Diego,So. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Seggerman, Ryan S.",4053,36
Boys' 16,January,00,2015.0,1608233,01/08/2016,Carmichael,Northern California,No. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Brooksby, Jenson ",4039,37
Boys' 16,January,00,2015.0,1608233,01/08/2016,Thousand Oaks,Southern California,So. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Lin, Cody J.",4008,38
Boys' 16,January,00,2015.0,1608233,01/08/2016,Shakopee,Northern,Northern,MN,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Allen, Jackson ",4003,39
Boys' 16,January,00,2015.0,1608233,01/08/2016,Weston,Region 8,Florida,FL,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Heller, Michael ",3880,40
Boys' 16,January,00,2015.0,1608233,01/08/2016,Buena Park,Southern California,So. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Baylon, Robert Cabrera",3875,41
Boys' 16,January,00,2015.0,1608233,01/08/2016,Roseville,Northern California,No. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Mayo, Keenan Alexander",3868,42
Boys' 16,January,00,2015.0,1608233,01/08/2016,Boca Raton,Region 6,Florida,FL,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Sun, Steven Well",3863,43
Boys' 16,January,00,2015.0,1608233,01/08/2016,Springfield,Virginia,Mid-Atlantic,VA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Yoo, Eric J.",3812,44
Boys' 16,January,00,2015.0,1608233,01/08/2016,Princeton,New Jersey,Middle States,NJ,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Sarita, Kabir ",3809,45
Boys' 16,January,00,2015.0,1608233,01/08/2016,Overland Park,Heart of America,Missouri Valley,KS,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Frye, Bradley ",3788,46
Boys' 16,January,00,2015.0,1608233,01/08/2016,Holly Springs,North Carolina,Southern,NC,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Baird, Drew ",3772,47
Boys' 16,January,00,2015.0,1608233,01/08/2016,Chandler,Central Arizona,Southwest,AZ,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Xu, Joshua w.",3673,48
Boys' 16,January,00,2015.0,1608233,01/08/2016,Pacific Palisades,Southern California,So. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Sands, Jake ",3661,49
Boys' 16,January,00,2015.0,1608233,01/08/2016,Andover,Eastern Mass.,New England,MA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Fu, Ryan Michael",3645,50
Boys' 16,January,00,2015.0,1608233,01/08/2016,Alpharetta,Georgia,Southern,GA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Huryn, Aleks ",3595,51
Boys' 16,January,00,2015.0,1608233,01/08/2016,Shreveport,Louisiana,Southern,LA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Wilson, Cotter ",3562,52
Boys' 16,January,00,2015.0,1608233,01/08/2016,Plainview,Long Island Region,Eastern,NY,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Solomon, Yuval ",3554,53
Boys' 16,January,00,2015.0,1608233,01/08/2016,Austin,Texas,Texas,TX,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Arimilli, Nevin ",3460,54
Boys' 16,January,00,2015.0,1608233,01/08/2016,Santa Barbara,Southern California,So. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Perera, Kento ",3452,55
Boys' 16,January,00,2015.0,1608233,01/08/2016,Highland Beach,Region 6,Florida,FL,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Rodriguez, Matthew Kane",3423,56
Boys' 16,January,00,2015.0,1608233,01/08/2016,San Gabriel,Southern California,So. California,CA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Pereira, Bryce ",3415,57
Boys' 16,January,00,2015.0,1608233,01/08/2016,Peoria,Central Arizona,Southwest,AZ,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Prost, Ethan M",3404,58
Boys' 16,January,00,2015.0,1608233,01/08/2016,Wesley Chapel,Region 3,Florida,FL,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Schachter, Noah S.",3390,59
Boys' 16,January,00,2015.0,1608233,01/08/2016,Manakin Sabot,Virginia,Mid-Atlantic,VA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Bernstine, Chase ",3312,60
Boys' 16,January,00,2015.0,1608233,01/08/2016,Parkland,Region 8,Florida,FL,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Bynoe, Evan Carter",3306,61
Boys' 16,January,00,2015.0,1608233,01/08/2016,Ashland,Eastern Mass.,New England,MA,Published: 1/8/2016 at 12:36 PM.                                                        ,*Boys 16 Final Rankings (Combined),"Freeman, Maxwell ",3242,62
